h11,cy_index,log10_mass_over_Mpl_median,log10_f_over_Mpl_median,log10_coupling_median,mass_eV_min,mass_eV_max,abs_coupling_min,abs_coupling_max,axion_index_count
59,4,-3.2641956243108883,1.5840668416921453,-29.059299794729526,5.302363091333861e+22,4.628532709511089e+31,5.708838975587841e-31,5.213430447589718e-14,38
59,5,-3.1363180051828974,-6.569415348718133,-18.614060814660412,1.48998994289499e+22,8.594236274174747e+31,1.4273480941403242e-24,2.663282209148652e-18,40
59,6,-4.276154625370177,0.12980023851610484,-20.50404261534348,5.443033152126278e+21,1.126629604608096e+31,3.901986277423598e-28,3.4508591492176468e-15,34
59,7,-4.726277980183495,-6.047568858164167,-30.122615250768376,7.272365777143722e+20,3.970704588761701e+30,8.96945522162348e-34,4.965330427855846e-14,36
59,8,-5.210470725317555,-3.8445223212569,-18.854968693971344,7.11434755128782e+19,1.2432841283897992e+30,7.113737137543696e-24,1.4336003298118466e-18,37
59,9,-5.22639053462343,-2.0116992532630604,-30.045728410237423,1.4484026990564224e+20,1.2808536562100757e+30,7.115351521711326e-33,2.3815742445851757e-15,34
60,0,-3.9694889876202115,-5.605505105420805,-16.340774521228923,1.248802117093376e+21,2.493335058495282e+31,5.457712820378356e-26,1.7323808044123438e-15,36
60,1,-4.616975359263525,-3.831975725009153,-18.907103374366216,5.899593711035203e+20,3.0428514526554573e+30,3.306233204139001e-29,1.5136902497824901e-18,36
60,2,-4.240302418140698,-2.6002261805206346,-16.0811060190824,3.9856711872734115e+20,1.5465141883724506e+31,1.2962963868331926e-27,7.012393301076787e-16,35
60,3,-3.6876532583560095,-5.564518819606301,-19.008690369810033,3.5314882816287483e+21,4.61551933502397e+31,9.228768239656343e-24,1.5571644252711468e-18,38
60,4,-4.050062609593291,-5.541368382223563,-18.9966453509741,2.7169418009744606e+21,8.35229824576232e+30,1.031327360157228e-29,1.4797960193556017e-17,39
60,5,-5.743310489109618,-0.08380508122627107,-17.595995643249505,1.8146968428405408e+20,2.533543495433961e+29,3.263367596508643e-29,8.793601134451558e-17,35
60,6,-5.7510615098984985,-4.5431211804674305,-18.279289940545027,6.296106776188909e+19,4.0312618890338786e+29,6.536837187660641e-25,2.004339714466073e-18,34
60,7,-4.186228107225455,0.33955454641461336,-19.247603260781737,1.8042475640475733e+21,8.787834677001218e+30,3.884384076917504e-28,2.878354438929112e-19,34
60,8,-5.419590656570445,-0.5304653240783401,-19.44610875599126,2.442757905614852e+20,6.12764054031396e+29,1.392430478243681e-29,6.090715979200824e-19,38
60,9,-4.8482896749116335,-4.217325463168238,-18.606058826895925,6.310894538149944e+20,2.7769373034932164e+30,4.555804577572294e-32,2.917839537601943e-18,36
61,0,0.5140790508290659,-5.575557228867915,-18.801529091284014,2.5480210682608605e+21,1.305115824292547e+31,3.554130301929808e-25,1.0477210195325456e-17,42
61,1,-4.601006509695976,-3.5424548813644328,-18.890884893054828,2.2544426652635643e+21,3.161057415860181e+30,8.142043580220803e-28,9.23313410680281e-16,37
61,2,-3.1670275713620444,-5.046427467584227,-16.771303079170846,1.3634798668640598e+22,8.89446989454756e+31,5.42252631951885e-26,2.231687207350093e-16,37
61,3,-3.8082322978586705,8.374927104795104,-19.45194243932141,9.412933971702688e+21,3.423254223194641e+31,1.7202987225797946e-29,1.4450287425097482e-18,37
61,4,-4.232746503005943,-5.181964058185234,-16.863671157282212,9.522320080917877e+21,8.839678529936127e+30,3.283914986070258e-27,9.058791455206662e-17,36
61,5,-2.387624216689924,-5.620303642504188,-19.7596743418588,3.262977793766571e+21,2.5541725791092257e+31,6.626035994489667e-28,5.379618302270868e-19,38
61,6,0.9197131048709629,-5.600402174178912,-27.933129814251572,1.3881100267518249e+22,7.197858542367372e+30,3.749695710537066e-32,1.0986398182830247e-14,40
61,7,-4.131284527434908,-4.859495248647597,-16.521528239933993,3.602108786471544e+21,1.0407186148213998e+31,2.7013761645006598e-27,2.0197330239434264e-16,38
61,8,-1.44360344479261,-6.5520554861411595,-19.416753694244903,6.037429116666898e+21,6.4648025409224565e+31,3.44183238991042e-26,2.184653105102468e-18,41
61,9,-3.4734056156916484,-4.599548226195029,-17.516711228434506,1.3011482069516224e+22,2.1124804759755973e+31,6.189668682342751e-28,2.7569156258656014e-16,42
62,0,-4.321166658077026,-4.769668858233919,-18.008013218462274,9.306141046334082e+20,6.494065454880236e+30,1.4538015575232496e-29,1.438917034236501e-17,40
62,1,-3.2175452874276362,-5.473728633136521,-19.523338778700957,1.6726974592466603e+21,6.034579726065117e+30,6.640174052105513e-29,9.65223386853227e-19,41
62,2,-3.9871151223016605,-3.910639956345133,-28.29351288527675,3.9868489521259374e+21,1.8680736307633045e+31,1.7714597689407495e-31,1.0692515963262575e-14,39
62,3,-3.4783495006140637,-5.775857361068713,-27.457227261207798,3.9826756342043566e+21,1.196598277161873e+31,4.938221191162223e-30,4.854804990418765e-15,41
62,4,-4.606776300873998,-5.101181239199465,-17.730715246099845,1.6184727403216828e+21,2.803438941701635e+30,4.634015711970148e-29,1.3419758639087425e-17,39
62,5,-3.96223043640162,-4.630665982475739,-16.41662853453513,3.12730249958539e+21,1.5454430469730327e+31,6.73098162163564e-27,2.9924482505110283e-15,38
62,6,-3.0420615944473037,-5.349663805355231,-28.099990221477768,1.4835202671611713e+22,1.3839734686548165e+32,9.186656368974668e-32,9.662091934600175e-14,40
62,7,-4.207133089822318,-4.504198323081894,-22.61428585763608,7.484541729682476e+19,1.1465944944532705e+31,4.5677925962258174e-33,3.5805374646255625e-15,37
62,8,-3.4581565299947448,-4.545283742413658,-26.846737121002768,6.349693723195433e+21,3.7018365948488343e+31,3.708643099730703e-29,2.090114514936931e-14,38
62,9,-3.9881292113987654,-4.512932409682509,-18.683285419887802,9.049941358289365e+21,1.960089780376212e+31,1.2645150046227297e-23,1.466833308415048e-18,37
63,0,-3.0795073923629364,-5.441731250655199,-29.278487151139814,4.773468294015749e+21,4.8904402489799295e+31,1.935255247046971e-31,5.329964072125547e-14,42
63,1,-1.6133243332197928,-2.1063194137919514,-24.956681216036,3.1180878162824785e+21,8.191503793236869e+30,3.3569803387522735e-30,4.325367307685498e-15,40
63,2,-2.3469204772455874,-5.475978832708006,-29.968486040150292,3.864082171372119e+21,7.608784347882652e+30,7.259003894101129e-33,7.128115674810887e-15,41
63,3,-2.3471001594630914,-5.585329029465421,-18.495310163432105,9.407248242541128e+21,8.073628400264683e+30,1.1407516479759061e-29,2.3440206523090674e-17,43
63,4,-4.891059551549785,-5.608018300641838,-17.241557913981133,8.114295950534718e+20,1.9735084693172537e+30,4.335454711784101e-30,3.2799314565888883e-16,43
63,5,-2.382363033603013,-6.442141577161955,-19.49895998286309,1.8496751141074437e+22,3.642594780832968e+31,3.7320770922183285e-28,2.2242826732469115e-15,42
63,6,-5.112615756323678,-4.979494519345098,-17.306276802393736,3.2418385399516306e+20,2.540018164803961e+30,7.847888007306273e-28,8.004702859384436e-17,40
63,7,-3.698457686251713,-5.4873187288958825,-15.755312596400458,2.910981156890803e+21,3.971085454313444e+31,1.9832354117084374e-27,4.243065826976384e-15,38
63,8,-4.295617411969021,-4.309562154244885,-16.967020770290773,3.8755257951406407e+21,6.607296776270831e+30,2.486225544325503e-28,2.1095653334349696e-16,38
63,9,-3.2034015154353557,-5.919960097656879,-18.634026243246613,6.458267749749947e+21,2.2526158711193743e+31,1.058032159582176e-27,2.5737101531743717e-17,41
64,0,-4.197713068447245,-4.546933487744841,-17.94958970485009,3.1950314924461067e+21,1.0081892161783312e+31,6.104387131110136e-29,2.3727442997780088e-17,41
64,1,-0.4683617018170133,-6.24896540929771,-18.101894763476917,2.5760195239307777e+21,2.7268725487430585e+31,9.530170593629934e-27,2.3182050391009503e-16,45
64,2,-1.6226118871379456,-6.482443539306349,-29.49105620392652,3.273911554559412e+22,4.281011955715635e+31,2.012297934266558e-31,6.946458579077193e-14,45
64,3,-4.861089823747756,-4.9339818858795645,-29.312126761314595,6.829841751790232e+19,1.962330050504761e+30,1.1656667524497614e-31,4.262026285142874e-15,41
64,4,-5.5076488723216075,-4.639937067593383,-16.69601569244236,5.641979429750807e+19,4.8263512270609445e+29,3.23338047937432e-29,6.886153027377629e-16,38
64,5,-1.4666036612956996,-6.623829332744996,-26.511161619434194,5.31521350951464e+21,5.735336978277685e+31,3.8410999181900875e-29,2.3252470803179055e-14,45
64,6,-3.9348293751450023,-4.338527867836155,-18.472722388345943,4.763801064305417e+21,1.462407882463333e+31,5.300951012583224e-29,3.4328155698252466e-18,41
64,7,-3.9417245514800814,-4.268206420725415,-18.024583937625977,7.271706060673584e+21,1.2949983744554036e+31,7.538136575694959e-29,8.932385533382869e-17,42
64,8,-3.8419307384853454,-5.555994181079445,-17.972012297455663,4.008757052614563e+21,1.4175702576519728e+31,1.0137243215196622e-28,5.604259380254544e-17,42
64,9,-3.41773151978029,-3.6717732820731617,-17.35391764692418,7.766220974714694e+20,5.78062047176461e+30,3.837209105133631e-28,1.6561034998118308e-16,44
65,0,-0.7057748754160584,-6.131026973604937,-18.768558751430593,2.28529780288253e+22,3.564065602183044e+31,2.3732885268924287e-27,7.940515695781149e-18,42
65,1,-2.445892558804538,-5.530879342490847,-21.025698271770054,4.6115371979644097e+21,6.015473643029987e+30,1.1450251510028849e-30,1.824577487043676e-15,44
65,2,-3.921035761017226,0.02697755170946564,-30.275926201255537,3.286126600120378e+21,2.0239797727613113e+31,3.959243809511674e-33,3.2795207121600833e-14,40
65,3,-4.142603505297755,0.942508139648249,-16.51547157530207,4.4096932690991865e+21,1.031450399284778e+31,1.5314890863280068e-30,5.071349243323971e-16,41
65,4,-2.211729047473225,-5.633782549526535,-17.881849853673014,3.8645954025696594e+21,1.102627916850645e+31,1.915038418666235e-27,4.182066862509579e-17,43
65,5,-4.089789724749346,-4.065416918682315,-28.23275299353981,7.688846223358402e+20,1.514202244438734e+31,1.386113041159002e-30,5.078877753760742e-15,39
65,6,-1.9486398561631957,-6.11101395588674,-17.518477756455717,2.6456115937442588e+20,2.0270457710602792e+31,7.090959808211695e-27,9.066921420876024e-17,43
65,7,-4.052484811652796,-5.492450558523745,-22.011980296187122,5.086127325818055e+21,1.0111353117577486e+31,5.564581559814751e-28,3.490732444001299e-15,39
65,8,-1.250475645540432,-6.811388885743181,-22.333469402155806,4.7421535629105365e+20,2.2646125055576304e+31,2.4983172764809065e-26,2.8891781211780866e-14,44
65,9,-5.355266378001184,-5.644737574763555,-18.518832169091386,7.046144452105942e+19,6.14735875843401e+29,1.8680642888728032e-25,7.478539604680551e-17,41
66,0,-1.5518099129913403,-6.478138838950725,-20.032097507648402,7.425008722033403e+22,5.039045068815952e+31,8.344674366225993e-29,1.5236894433046835e-14,46
66,1,-0.09775230477870012,-6.899833097767882,-19.488447129269,1.4834859630239971e+23,1.4395525555121528e+32,3.2020433207552244e-26,1.0578365411934201e-18,42
66,2,-3.8493824082119277,-5.768283097862053,-18.546566624363436,7.79806689351977e+21,9.881747867461848e+30,1.5096861571549594e-27,4.560359287889623e-18,44
66,3,-4.537962521707298,-5.109089026635637,-17.97036952498409,1.8022767660484925e+21,3.982721733927559e+30,7.228813235792924e-26,1.6203208953898818e-17,40
66,4,-1.8557866750884684,-6.125154168470708,-20.465420162777868,3.619562515702787e+21,2.5102979579502824e+31,1.0421240726727234e-28,2.779476956810374e-16,43
66,5,-3.3481215054907567,-6.264551046350653,-26.837943682682106,9.260898760120136e+20,4.606389380004803e+31,6.981165344674146e-30,2.6402518653097528e-14,43
66,6,-4.037081728204946,-3.808224818136639,-16.90515645945755,2.3430165445110968e+21,1.5815001485187818e+31,4.153456017664881e-25,1.6770005630917574e-16,37
66,7,-3.6102115104229,-4.305271684368829,-17.425288065736954,8.615301826760408e+21,3.6524647688215303e+31,2.6191293963966035e-24,3.578990991246854e-17,42
66,8,-4.1490677720856315,-4.814815850765545,-24.654013227906376,2.0848436168250208e+21,2.0411400343712174e+31,5.620365446840911e-29,7.822418780427544e-15,41
66,9,-3.77967813661384,-5.220128247487801,-29.727642981913725,8.611378048053531e+21,1.8486930727064832e+31,5.6002734503455224e-33,2.99091800018965e-14,39
67,0,-4.226588782718618,-4.035021101971805,-18.377970913061432,2.383651138195883e+21,1.0007141955957552e+31,1.5334985270839545e-27,2.4110913878204144e-15,43
67,1,-3.433921874236543,-6.4519237182295495,-17.052297102960516,4.6730656765682914e+21,5.2804000051962455e+31,2.735569052551048e-30,1.1487109553900258e-16,45
67,2,-3.475896610299399,-5.163258695296007,-29.919019008410643,1.186699889680004e+22,3.8575602945739215e+31,4.118694381109755e-32,6.249263471480937e-14,42
67,3,-1.6432332487287593,-5.655485906967787,-28.42222382803341,2.213411111202237e+21,9.166615470421866e+30,3.162213567755608e-31,4.545032770088411e-15,47
67,4,-3.4419368923476434,0.3639945333444377,-16.071482305312543,3.9838750655521473e+21,1.2215679775769303e+32,4.266007365260547e-27,2.0654094668665177e-15,41
67,5,-3.7135208165045737,-5.152558523945786,-16.958075107609123,1.5290119424418907e+22,3.13853974896063e+31,5.192042482061682e-28,1.1200180899457502e-16,41
67,6,-3.7864945264620506,-5.821006339999503,-17.033998803728135,1.7197091806893383e+22,2.350790038123866e+31,4.452343612132958e-30,1.6610270974691102e-16,44
67,7,-1.7206239655462139,-6.328060378481626,-19.269007111670785,1.1725929731195002e+21,3.4161270623555545e+31,3.775927247887338e-27,8.961260241115824e-16,47
67,8,-3.212815960637042,-4.36160486171358,-16.82594841549387,3.4250812490134056e+21,5.727034330251455e+31,2.523742276176004e-29,2.0731661645274376e-15,44
67,9,-3.8920011570987247,-5.240726738859274,-16.032116076669364,3.177181371432638e+21,1.4857920230863323e+31,2.1760996849886603e-26,8.316904172017822e-16,43
68,0,-3.5590086558241167,-5.918988103849175,-24.96581144697914,2.1748399779960223e+22,1.9787519788561048e+31,9.126782258322809e-29,8.64669889701304e-15,44
68,1,-2.45265048212947,-5.528544510978056,-19.68577567400643,5.817452415127815e+21,6.12364559855099e+30,3.559846732759301e-29,3.1417382224667915e-16,46
68,2,-2.1972451986967276,-5.747568378670003,-21.57001953660717,5.366964376753387e+20,5.960088429760597e+29,1.7046160374188494e-30,5.086643222294383e-16,47
68,3,-4.743720868069953,-4.279066892906375,-29.29506846735555,1.0961528917294354e+21,3.687570445497558e+30,1.3201261749935892e-31,3.785643665655301e-14,39
68,4,-2.089326023342441,-5.792782655001096,-16.389674581828384,2.0870501295640433e+21,1.4615985349334395e+31,8.765604774429491e-31,8.982605468938987e-16,46
68,5,-4.083054494081135,-1.699005201696929,-19.81766777647576,8.111209008615901e+20,2.907306550937775e+31,3.5909656110186225e-28,4.810867889863723e-19,42
68,6,-4.852441237034074,-2.28049336235579,-16.71047692280477,1.7614246986316438e+20,6.160733316671953e+30,7.239296709018526e-24,2.7193123433144446e-16,33
68,7,-4.616443842762597,-3.387514266890875,-24.98031477116959,1.2979047492492344e+20,1.21062711994319e+31,1.5285696177627094e-27,4.639579950580954e-15,38
68,8,-3.8680895916026814,-5.820321453446387,-22.522553099862144,1.565771989329484e+21,1.4905156144415042e+31,4.1075293959736285e-29,5.145765392475431e-15,43
68,9,-4.697868200738794,-3.7886689219749043,-16.534234323272543,4.151376309170832e+20,4.1753254846672606e+30,2.3799910455287335e-26,3.3280496754454303e-16,41
69,0,2.1838863394531165,-6.273070773121367,-20.754479798750513,6.222317618188603e+20,1.696442312236961e+30,2.633545947171361e-31,8.918971527851872e-15,51
69,1,2.4299144019636802,-6.51837750717089,-22.519810699223285,4.126937726784644e+21,5.348498895126412e+31,6.751448584520131e-29,2.6757184648201988e-15,51
69,2,-5.633833538555132,-1.581373139326458,-16.69081532277871,1.3052268102344488e+20,6.590558471311133e+29,6.65417513042508e-26,2.4413489618140454e-16,38
69,3,-4.217464210903744,-5.059236133519592,-18.409118624941858,4.371168578779693e+21,7.405440355528998e+30,8.615525885574896e-30,6.752140147884853e-18,42
69,4,-1.8184204963549202,-6.069294051941753,-18.459666756087465,5.162068457697161e+21,2.7273723515300178e+31,5.39246916969871e-30,5.376528556213184e-17,46
69,5,-2.3783778618121643,-5.542857533672242,-17.547169707171413,2.330699503839679e+21,7.512424272036002e+30,3.716040471638083e-28,2.50745428844137e-16,48
69,6,-1.633002788190261,-6.376184112795807,-19.883875810982094,7.33693517011378e+21,4.17980216985031e+31,4.2226699686150305e-24,9.590126804670222e-19,44
69,7,-3.626436573647084,-6.151245495949,-18.314469216032062,2.699065999261244e+20,2.5686763138232433e+31,3.9095955281024794e-29,6.205248330065964e-15,47
69,8,-4.00765403732652,-5.924664178310836,-27.127304782535607,3.3765801996143926e+21,1.4267139779561277e+31,5.067535326984389e-30,7.682588350402164e-15,45
69,9,-4.410258292098754,-4.331019154514187,-17.93145902038322,6.469418572806247e+21,7.420544109571167e+30,1.0288237887922072e-26,1.2005081066653837e-17,39
70,0,-2.0851634204594087,-5.890834797525706,-29.79646732596154,4.090642027520529e+21,1.4756884191920825e+31,2.5526227242348457e-32,1.6932681380685713e-14,49
70,1,-4.139245588035891,-5.314002694549876,-19.501368635360606,3.105458062201125e+21,8.611619418504604e+30,1.3025081441765002e-29,3.68382103801459e-19,40
70,2,-4.408963947455907,-4.280505781232369,-30.660652346905405,1.989536726433256e+21,4.6858844026574334e+30,1.0224360157414073e-32,5.376460066216711e-15,45
70,3,-0.14346111080567692,-6.606857979936004,-22.4329251442508,4.119760433585094e+22,5.969107963993903e+31,6.19548859584791e-26,1.938855868121946e-15,49
70,4,-1.706379078261981,-6.276126306487644,-19.670423091757023,1.969056467573393e+22,3.8571210338369713e+31,1.2686251745737954e-24,9.629102923563505e-19,47
70,5,-3.59797996329722,-4.898452289267597,-16.93352499746559,5.238687285646018e+20,2.9070349422866703e+31,4.939655702206514e-28,4.961819432263249e-16,47
70,6,-4.393968436178672,-3.884218415118833,-19.198204835936743,4.3718580257431814e+20,8.266357581984983e+30,4.562794055560852e-24,1.0544080951629857e-18,40
70,7,-0.9900911031084132,-4.040366136320068,-26.29222477723713,1.1209029900997714e+23,1.4635338625119092e+32,3.187012438253073e-29,8.396095802561013e-14,48
70,8,0.2647742082305552,-5.667919930164343,-18.973467510057958,2.348212230406573e+21,1.168856586006062e+31,1.3979174755664454e-29,5.202097462047876e-17,45
